time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-01-20T19:45:24.470Z,38.7875,-122.7666667,1.91,1.35,md,40,77,0.01419,0.04,nc,nc73513935,2021-01-28T01:07:04.324Z,"1km NW of The Geysers, CA",earthquake,0.15,0.25,0.065,9,reviewed,nc,nc
2021-01-20T17:11:22.370Z,38.7876663,-122.7666702,1.82,1.17,md,27,77,0.01404,0.03,nc,nc73513885,2021-01-20T19:10:06.420Z,"2km NW of The Geysers, CA",earthquake,0.23,0.35,0.15,7,automatic,nc,nc
2021-01-19T03:50:54.300Z,38.7878342,-122.7669983,1.88,1.07,md,16,78,0.01398,0.03,nc,nc73513175,2021-01-19T05:21:06.042Z,"2km NW of The Geysers, CA",earthquake,0.28,0.46,0.13,4,automatic,nc,nc
2021-01-17T21:18:57.030Z,38.7896652,-122.7614975,0.44,1.01,md,12,63,0.01103,0.02,nc,nc73512680,2021-01-17T22:34:06.083Z,"1km NNW of The Geysers, CA",earthquake,0.26,0.49,0.23,4,automatic,nc,nc
2021-01-17T11:16:25.870Z,38.7776667,-122.7466667,-0.17,1.65,md,51,45,0.009556,0.06,nc,nc73512530,2021-01-26T19:55:07.645Z,"1km E of The Geysers, CA",earthquake,0.11,0.23,0.238,18,reviewed,nc,nc
2021-01-17T04:09:01.230Z,38.7915001,-122.7383347,1.25,1.11,md,22,92,0.008346,0.03,nc,nc73512370,2021-01-17T04:27:05.524Z,"2km NE of The Geysers, CA",earthquake,0.23,0.36,0.28,6,automatic,nc,nc
2021-01-17T04:02:30.610Z,38.7941667,-122.735,1.57,2.69,md,44,44,0.011,0.05,nc,nc71121489,2021-03-27T21:05:03.040Z,"3km NE of The Geysers, CA",earthquake,0.18,0.28,0.159,2,reviewed,nc,nc
2021-01-16T06:00:17.710Z,38.7961655,-122.7491684,1.52,1.08,md,24,94,0.009365,0.04,nc,nc73511730,2021-01-16T06:10:04.541Z,"2km NNE of The Geysers, CA",earthquake,0.23,0.36,0.18,7,automatic,nc,nc
2021-01-16T05:25:48.040Z,38.7983322,-122.7486649,1.68,1.1,md,22,97,0.008931,0.05,nc,nc73511715,2021-01-16T07:52:04.158Z,"2km NNE of The Geysers, CA",earthquake,0.26,0.42,0.19,5,automatic,nc,nc
2021-01-15T20:00:11.700Z,38.7975,-122.7706667,3.52,1.28,md,41,72,0.009111,0.04,nc,nc73511360,2021-01-25T21:30:07.897Z,"3km NNW of The Geysers, CA",earthquake,0.17,0.28,0.109,9,reviewed,nc,nc
2021-01-15T12:00:35.890Z,38.7875,-122.767,1.83,1.05,md,42,78,0.01429,0.04,nc,nc73511175,2021-01-23T10:14:07.020Z,"2km NW of The Geysers, CA",earthquake,0.15,0.26,0.14,10,reviewed,nc,nc
2021-01-14T19:41:57.850Z,38.7995,-122.738,1.59,1.24,md,42,51,0.01627,0.04,nc,nc73510925,2021-01-22T19:45:07.705Z,"3km SSW of Cobb, CA",earthquake,0.15,0.28,0.098,9,reviewed,nc,nc
2021-01-13T13:18:30.990Z,38.7973328,-122.7549973,3.94,1.12,md,21,92,0.004938,0.03,nc,nc73510460,2021-01-13T16:00:05.405Z,"2km N of The Geysers, CA",earthquake,0.29,0.66,0.23,3,automatic,nc,nc
2021-01-13T05:24:17.370Z,38.7833333,-122.7548333,-0.91,1.11,md,40,45,0.01415,0.05,nc,nc73510280,2021-01-20T23:52:06.144Z,"1km NNE of The Geysers, CA",earthquake,0.13,0.47,0.229,7,reviewed,nc,nc
2021-01-11T20:17:21.260Z,38.7854996,-122.7368317,1.84,1.17,md,13,84,0.002261,0.02,nc,nc73509770,2021-01-11T20:29:05.112Z,"2km ENE of The Geysers, CA",earthquake,0.28,0.52,0.27,2,automatic,nc,nc
2021-01-11T10:41:29.510Z,38.797,-122.7371667,0.41,1.64,md,35,48,0.01375,0.06,nc,nc73509540,2021-01-19T20:14:06.497Z,"3km NE of The Geysers, CA",earthquake,0.16,0.32,0.173,9,reviewed,nc,nc
2021-01-10T08:21:06.070Z,38.7805,-122.7653333,0.45,1.08,md,40,78,0.00977,0.06,nc,nc73509020,2021-01-16T00:38:06.589Z,"1km WNW of The Geysers, CA",earthquake,0.14,0.27,0.178,9,reviewed,nc,nc
2021-01-09T06:37:10.240Z,38.787,-122.766,1.85,1.61,md,45,56,0.01447,0.04,nc,nc73508490,2021-01-15T09:01:05.131Z,"1km NW of The Geysers, CA",earthquake,0.16,0.26,0.205,14,reviewed,nc,nc
2021-01-07T23:13:48.390Z,38.7953339,-122.7386703,1.09,1.01,md,18,65,0.01217,0.03,nc,nc73507985,2021-01-07T23:15:24.644Z,"2km NE of The Geysers, CA",earthquake,0.21,0.45,0.09,5,automatic,nc,nc
2021-01-06T06:49:36.850Z,38.7923317,-122.7580032,1.45,1.02,md,14,82,0.01895,0.02,nc,nc73507445,2021-01-06T06:51:10.763Z,"2km N of The Geysers, CA",earthquake,0.25,0.68,0.08,4,automatic,nc,nc
2021-01-04T20:20:46.170Z,38.7888336,-122.767334,2.07,1.12,md,15,77,0.01319,0.02,nc,nc73506995,2021-01-04T21:24:05.980Z,"2km NW of The Geysers, CA",earthquake,0.28,0.58,0.21,2,automatic,nc,nc
2021-01-04T07:45:09.260Z,38.7915,-122.7555,0.68,1.02,md,39,52,0.009688,0.05,nc,nc73506825,2021-01-12T22:51:03.382Z,"2km N of The Geysers, CA",earthquake,0.15,0.31,0.174,9,reviewed,nc,nc
2021-01-03T11:41:28.650Z,38.7973333,-122.7358333,0.65,1.11,md,39,48,0.01409,0.06,nc,nc73506540,2021-01-12T02:51:03.592Z,"3km NE of The Geysers, CA",earthquake,0.15,0.26,0.218,9,reviewed,nc,nc
2021-01-03T07:45:13.670Z,38.7973333,-122.7365,0.18,1.35,md,41,49,0.01408,0.07,nc,nc73506465,2021-01-11T23:38:11.230Z,"3km NE of The Geysers, CA",earthquake,0.13,0.27,0.161,9,reviewed,nc,nc
2021-01-03T07:44:52.950Z,38.7978333,-122.7368333,0.47,1.74,md,58,48,0.01458,0.06,nc,nc73506460,2021-01-11T22:41:04.893Z,"3km NE of The Geysers, CA",earthquake,0.13,0.2,0.206,30,reviewed,nc,nc
2021-01-02T07:04:05.460Z,38.7803345,-122.7669983,1.68,1.06,md,21,87,0.009649,0.03,nc,nc73505885,2021-01-02T08:40:07.974Z,"1km WNW of The Geysers, CA",earthquake,0.22,0.35,0.23,5,automatic,nc,nc
2021-01-01T09:13:51.650Z,38.7985001,-122.7498322,1.39,1.02,md,16,98,0.008006,0.02,nc,nc73505475,2021-01-01T09:25:08.800Z,"2km NNE of The Geysers, CA",earthquake,0.26,0.6,0.02,3,automatic,nc,nc
2021-01-01T09:06:30.640Z,38.7883339,-122.767334,1.96,1.02,md,20,78,0.01364,0.02,nc,nc73505470,2021-01-01T11:19:03.431Z,"2km NW of The Geysers, CA",earthquake,0.23,0.44,0.19,5,automatic,nc,nc
2020-12-30T08:38:17.940Z,38.787,-122.767,1.81,1.29,md,40,78,0.01475,0.06,nc,nc73504425,2021-01-06T00:40:10.626Z,"1km NW of The Geysers, CA",earthquake,0.18,0.27,0.157,11,reviewed,nc,nc
2020-12-30T00:14:35.140Z,38.7868333,-122.7683333,1.46,2.69,md,81,56,0.01622,0.05,nc,nc73504275,2021-03-06T23:20:28.040Z,"2km NW of The Geysers, CA",earthquake,0.1,0.16,0.161,82,reviewed,nc,nc
2020-12-29T23:35:21.690Z,38.7786667,-122.744,0.22,2.29,md,70,43,0.007291,0.07,nc,nc73504255,2021-01-05T22:02:50.654Z,"1km E of The Geysers, CA",earthquake,0.11,0.18,0.192,50,reviewed,nc,nc
2020-12-28T23:21:47.460Z,38.7970009,-122.7346649,1.07,1.04,md,7,105,0.01384,0.01,nc,nc73503965,2020-12-28T23:33:06.981Z,"3km NE of The Geysers, CA",earthquake,0.32,0.91,,1,automatic,nc,nc
2020-12-27T09:30:19.050Z,38.7871666,-122.7669983,1.94,1.11,md,23,78,0.0146,0.03,nc,nc73503385,2020-12-27T11:09:06.450Z,"1km NW of The Geysers, CA",earthquake,0.22,0.38,0.21,5,automatic,nc,nc
2020-12-26T20:10:30.720Z,38.7966652,-122.7689972,3.82,1.01,md,13,79,0.008263,0.02,nc,nc73503120,2020-12-26T21:12:06.034Z,"2km NNW of The Geysers, CA",earthquake,0.54,0.98,,1,automatic,nc,nc
2020-12-26T09:20:52.770Z,38.7871667,-122.7676667,1.68,1.44,md,42,67,0.01481,0.04,nc,nc73502990,2021-01-02T00:23:04.942Z,"2km NW of The Geysers, CA",earthquake,0.16,0.22,0.159,15,reviewed,nc,nc
2020-12-25T10:48:47.130Z,38.7976667,-122.766,1.27,2.78,md,81,48,0.005733,0.06,nc,nc73502585,2021-03-06T23:18:44.040Z,"2km NNW of The Geysers, CA",earthquake,0.09,0.16,0.226,64,reviewed,nc,nc
2020-12-24T08:59:40.130Z,38.7895,-122.7608333,1.23,1.25,md,41,61,0.01114,0.04,nc,nc73502200,2021-01-01T01:17:07.578Z,"1km NNW of The Geysers, CA",earthquake,0.15,0.23,0.236,10,reviewed,nc,nc
2020-12-24T02:24:58.450Z,38.8005,-122.7701667,3.78,1.6,md,48,70,0.00817,0.03,nc,nc73502055,2021-01-01T00:49:05.373Z,"3km NNW of The Geysers, CA",earthquake,0.13,0.21,0.155,16,reviewed,nc,nc
2020-12-23T01:22:00.790Z,38.7823333,-122.7421667,2.23,1.42,md,46,48,0.004348,0.08,nc,nc73501695,2020-12-31T20:15:08.751Z,"1km ENE of The Geysers, CA",earthquake,0.19,0.31,0.089,13,reviewed,nc,nc
2020-12-22T21:58:38.080Z,38.779,-122.7638333,1.43,2.21,md,70,72,0.008401,0.05,nc,nc73501630,2020-12-31T12:59:05.758Z,"1km WNW of The Geysers, CA",earthquake,0.1,0.17,0.157,39,reviewed,nc,nc
2020-12-21T02:40:33.970Z,38.7871667,-122.7688333,1.51,1.37,md,43,81,0.01521,0.04,nc,nc73500930,2020-12-30T09:49:05.183Z,"2km NW of The Geysers, CA",earthquake,0.15,0.25,0.107,12,reviewed,nc,nc
2020-12-20T20:37:19.620Z,38.7796667,-122.7553333,1.11,1.45,md,45,40,0.01209,0.06,nc,nc73500845,2020-12-30T11:34:04.242Z,"0km NNE of The Geysers, CA",earthquake,0.15,0.22,0.087,14,reviewed,nc,nc
2020-12-19T18:55:13.130Z,38.7874985,-122.7679977,1.57,1.18,md,27,81,0.01462,0.03,nc,nc73500440,2020-12-19T21:38:06.509Z,"2km NW of The Geysers, CA",earthquake,0.21,0.35,0.13,6,automatic,nc,nc
2020-12-19T14:14:34.150Z,38.7978333,-122.7491667,1.67,1.55,md,49,49,0.008699,0.05,nc,nc73500330,2020-12-30T00:01:05.217Z,"2km NNE of The Geysers, CA",earthquake,0.12,0.17,0.186,19,reviewed,nc,nc
2020-12-19T08:15:10.340Z,38.7876667,-122.7661667,1.74,1.29,md,39,76,0.01389,0.04,nc,nc73500215,2020-12-29T08:14:05.921Z,"1km NW of The Geysers, CA",earthquake,0.16,0.26,0.076,9,reviewed,nc,nc
2020-12-17T04:43:04.630Z,38.7869987,-122.7681656,1.91,1.04,md,23,81,0.01513,0.03,nc,nc73499175,2020-12-17T04:57:08.536Z,"2km NW of The Geysers, CA",earthquake,0.22,0.42,0.12,5,automatic,nc,nc
2020-12-16T16:46:25.370Z,38.787,-122.7671667,1.41,1.6,md,47,79,0.0148,0.04,nc,nc73498885,2020-12-28T07:44:06.496Z,"1km NW of The Geysers, CA",earthquake,0.12,0.19,0.173,17,reviewed,nc,nc
2020-12-16T10:30:13.330Z,38.7858333,-122.7663333,1.44,2.03,md,50,67,0.0151,0.06,nc,nc73498710,2020-12-24T09:13:05.976Z,"1km NW of The Geysers, CA",earthquake,0.17,0.24,0.148,19,reviewed,nc,nc
2020-12-16T10:29:10.280Z,38.7876667,-122.76,1.65,2.2,md,68,58,0.01294,0.06,nc,nc73498705,2020-12-24T08:30:05.641Z,"1km NNW of The Geysers, CA",earthquake,0.13,0.2,0.162,42,reviewed,nc,nc
2020-12-16T04:44:19.240Z,38.7816667,-122.755,1.19,1.12,md,38,42,0.01378,0.05,nc,nc73498565,2020-12-23T22:47:05.432Z,"0km NNE of The Geysers, CA",earthquake,0.16,0.25,0.185,11,reviewed,nc,nc
2020-12-13T10:18:19.710Z,38.7815018,-122.7563324,1.44,1.05,md,18,67,0.01304,0.03,nc,nc73497285,2020-12-13T11:13:04.452Z,"0km N of The Geysers, CA",earthquake,0.23,0.39,0.14,5,automatic,nc,nc
2020-12-12T19:11:47.500Z,38.7865,-122.7433333,1.51,1.82,md,57,39,0.006107,0.06,nc,nc73497010,2020-12-22T00:33:07.480Z,"2km NE of The Geysers, CA",earthquake,0.13,0.21,0.15,32,reviewed,nc,nc
2020-12-12T12:51:05.300Z,38.7963333,-122.7493362,1.94,1.1,md,18,94,0.009171,0.02,nc,nc73496920,2020-12-12T14:47:10.005Z,"2km NNE of The Geysers, CA",earthquake,0.25,0.48,0.19,3,automatic,nc,nc
2020-12-10T21:22:45.040Z,38.7876663,-122.7675018,1.63,1.06,md,23,80,0.0143,0.04,nc,nc73496190,2020-12-10T21:33:09.663Z,"2km NW of The Geysers, CA",earthquake,0.23,0.38,0.17,5,automatic,nc,nc
2020-12-10T10:09:13.160Z,38.8001671,-122.7678299,1.59,1.05,md,9,85,0.02945,0.01,nc,nc73496005,2020-12-10T10:23:04.193Z,"3km NNW of The Geysers, CA",earthquake,0.34,1.35,,1,automatic,nc,nc
2020-12-08T23:49:21.970Z,38.7951667,-122.7361667,0.91,1.33,md,40,49,0.01192,0.05,nc,nc73495380,2020-12-19T04:02:04.860Z,"3km NE of The Geysers, CA",earthquake,0.14,0.27,0.217,8,reviewed,nc,nc
2020-12-08T23:49:11.720Z,38.7958336,-122.7375031,0.84,1.15,md,18,97,0.01259,0.05,nc,nc73495375,2020-12-09T02:52:07.222Z,"3km NE of The Geysers, CA",earthquake,0.24,0.45,0.15,7,automatic,nc,nc
2020-12-07T19:01:03.800Z,38.7868333,-122.7683333,1.46,1.38,md,37,81,0.01533,0.03,nc,nc73494920,2020-12-17T21:58:04.921Z,"2km NW of The Geysers, CA",earthquake,0.16,0.27,0.313,7,reviewed,nc,nc
2020-12-06T18:42:03.570Z,38.7965,-122.7483333,2.04,1.77,md,51,47,0.009799,0.05,nc,nc73494540,2020-12-17T02:53:05.648Z,"2km NNE of The Geysers, CA",earthquake,0.15,0.25,0.106,22,reviewed,nc,nc
2020-12-04T17:26:04.410Z,38.7898333,-122.7341667,1.36,1.56,md,43,48,0.006883,0.04,nc,nc73493515,2020-12-16T03:36:06.030Z,"2km NE of The Geysers, CA",earthquake,0.15,0.27,0.203,12,reviewed,nc,nc
2020-12-04T11:11:57.690Z,38.8068352,-122.7590027,0.45,1.01,md,20,101,0.01811,0.04,nc,nc73493205,2020-12-04T11:13:36.350Z,"3km N of The Geysers, CA",earthquake,0.21,0.49,0.06,4,automatic,nc,nc
2020-12-03T12:39:21.470Z,38.7971667,-122.7491667,1.47,1.55,md,55,48,0.008934,0.05,nc,nc73492575,2020-12-11T03:16:09.229Z,"2km NNE of The Geysers, CA",earthquake,0.13,0.2,0.176,24,reviewed,nc,nc
2020-12-01T22:38:55.840Z,38.7973328,-122.7368317,0.55,1.15,md,21,51,0.01408,0.05,nc,nc73491580,2020-12-01T23:49:04.503Z,"3km NE of The Geysers, CA",earthquake,0.21,0.45,0.12,5,automatic,nc,nc
2020-12-01T21:09:12.060Z,38.7958333,-122.7485,1.48,1.11,md,39,47,0.009983,0.04,nc,nc73491555,2020-12-12T05:13:05.071Z,"2km NNE of The Geysers, CA",earthquake,0.16,0.27,0.16,8,reviewed,nc,nc
2020-12-01T10:05:38.370Z,38.7976667,-122.747,0.91,1.44,md,45,49,0.01036,0.07,nc,nc73491300,2020-12-10T04:33:08.526Z,"2km NNE of The Geysers, CA",earthquake,0.17,0.27,0.092,15,reviewed,nc,nc
2020-12-01T04:32:19.820Z,38.7859993,-122.7361679,1.31,1.1,md,22,83,0.002792,0.04,nc,nc73491190,2020-12-01T06:37:05.276Z,"2km ENE of The Geysers, CA",earthquake,0.25,0.4,0.13,7,automatic,nc,nc
2020-11-30T19:30:10.710Z,38.786,-122.7341667,1.44,1.77,md,54,37,0.003407,0.06,nc,nc73490990,2020-12-10T00:35:06.048Z,"2km ENE of The Geysers, CA",earthquake,0.15,0.24,0.148,24,reviewed,nc,nc
2020-11-30T18:57:47.210Z,38.7866667,-122.7376667,0.69,1.25,md,38,42,0.003503,0.06,nc,nc73490955,2020-12-10T08:52:04.595Z,"2km ENE of The Geysers, CA",earthquake,0.16,0.36,0.108,9,reviewed,nc,nc
2020-11-24T13:51:04.380Z,38.7966667,-122.7488333,1.14,1.25,md,40,48,0.009375,0.05,nc,nc73486656,2020-12-04T01:08:07.520Z,"2km NNE of The Geysers, CA",earthquake,0.16,0.26,0.129,10,reviewed,nc,nc
2020-11-22T03:21:19.090Z,38.8001667,-122.77,1.47,1.82,md,54,55,0.008052,0.05,nc,nc73485526,2020-12-01T22:51:08.139Z,"3km NNW of The Geysers, CA",earthquake,0.13,0.21,0.135,23,reviewed,nc,nc
2020-11-19T12:57:24.510Z,38.7946667,-122.76,1.8,1.06,md,37,59,0.02147,0.05,nc,nc73484221,2020-11-30T22:01:05.055Z,"2km N of The Geysers, CA",earthquake,0.18,0.31,0.218,12,reviewed,nc,nc
2020-11-18T10:13:58.300Z,38.7989998,-122.7373352,1.06,1.14,md,14,104,0.01575,0.06,nc,nc73483796,2020-11-18T11:03:06.880Z,"3km SSW of Cobb, CA",earthquake,0.28,0.63,0.23,4,automatic,nc,nc
2020-11-18T04:18:26.770Z,38.786,-122.7635,0.53,1.34,md,40,69,0.0149,0.05,nc,nc73483701,2020-11-27T23:16:07.016Z,"1km NNW of The Geysers, CA",earthquake,0.16,0.28,0.103,9,reviewed,nc,nc
2020-11-18T04:09:31.500Z,38.786,-122.7653333,1.85,2.08,md,68,58,0.01525,0.06,nc,nc73483686,2020-11-27T22:51:05.847Z,"1km NW of The Geysers, CA",earthquake,0.13,0.21,0.159,43,reviewed,nc,nc
2020-11-17T21:04:19.050Z,38.7888336,-122.770668,1.13,1,md,19,85,0.01416,0.03,nc,nc73483521,2020-11-17T21:05:55.909Z,"2km NW of The Geysers, CA",earthquake,0.2,0.38,0.07,6,automatic,nc,nc
2020-11-16T13:19:36.080Z,38.7873333,-122.7565,2.3,1.62,md,52,48,0.01351,0.05,nc,nc73482951,2020-11-25T18:27:07.744Z,"1km N of The Geysers, CA",earthquake,0.14,0.24,0.221,20,reviewed,nc,nc
2020-11-14T15:56:49.900Z,38.7980003,-122.7399979,2.21,1.01,md,13,105,0.01496,0.02,nc,nc73482111,2020-11-14T16:45:07.383Z,"3km NNE of The Geysers, CA",earthquake,0.27,0.69,0.16,4,automatic,nc,nc
2020-11-12T05:17:23.430Z,38.7975,-122.7475,0.35,1.6,md,39,49,0.01655,0.05,nc,nc73480741,2020-11-19T09:33:06.854Z,"2km NNE of The Geysers, CA",earthquake,0.15,0.38,0.141,10,reviewed,nc,nc
2020-11-12T01:13:48.540Z,38.7776667,-122.7561667,0.91,1.12,md,38,46,0.01021,0.07,nc,nc73480641,2020-11-19T05:43:05.435Z,"0km NNE of The Geysers, CA",earthquake,0.15,0.24,0.125,9,reviewed,nc,nc
2020-11-07T18:14:06.640Z,38.786335,-122.7381668,1.57,1.16,md,18,49,0.02207,0.03,nc,nc73479051,2020-11-07T18:45:05.218Z,"2km ENE of The Geysers, CA",earthquake,0.22,0.5,0.16,7,automatic,nc,nc
2020-11-06T21:55:14.370Z,38.7971649,-122.7389984,0.85,1.12,md,11,65,0.01655,0.04,nc,nc73478806,2020-11-06T22:46:05.841Z,"3km NE of The Geysers, CA",earthquake,0.24,0.61,0.29,3,automatic,nc,nc
2020-11-06T07:23:13.120Z,38.7960014,-122.7360001,1.17,1.12,md,14,100,0.0191,0.04,nc,nc73478516,2020-11-06T08:47:04.492Z,"3km NE of The Geysers, CA",earthquake,0.28,0.74,0.36,4,automatic,nc,nc
2020-11-06T00:18:28.610Z,38.7958336,-122.7385025,0.9,1.04,md,12,101,0.01265,0.04,nc,nc73478426,2020-11-06T00:45:07.442Z,"3km NE of The Geysers, CA",earthquake,0.27,0.53,0.36,3,automatic,nc,nc
2020-11-05T09:54:53.560Z,38.7841682,-122.7360001,1.77,1.02,md,16,82,0.001089,0.02,nc,nc73478116,2020-11-05T10:09:07.840Z,"2km ENE of The Geysers, CA",earthquake,0.26,0.65,0.05,5,automatic,nc,nc
2020-10-31T18:05:18.300Z,38.799,-122.7685,1.5,2.04,md,59,48,0.007056,0.06,nc,nc73476776,2020-11-10T18:22:05.570Z,"3km NNW of The Geysers, CA",earthquake,0.13,0.2,0.193,30,reviewed,nc,nc
2020-10-27T05:22:03.720Z,38.7854996,-122.754837,1.81,1.02,md,19,75,0.01433,0.03,nc,nc73475536,2020-10-27T05:48:04.033Z,"1km N of The Geysers, CA",earthquake,0.25,0.48,0.09,5,automatic,nc,nc
2020-10-27T05:16:36.610Z,38.7846667,-122.7535,2.37,2.03,md,73,43,0.01319,0.06,nc,nc73475531,2020-11-05T07:21:06.654Z,"1km NNE of The Geysers, CA",earthquake,0.12,0.15,0.151,42,reviewed,nc,nc
2020-10-25T07:17:25.180Z,38.7948341,-122.7483368,0.66,1.09,md,16,93,0.0106,0.03,nc,nc73474901,2020-10-25T07:34:05.946Z,"2km NNE of The Geysers, CA",earthquake,0.26,0.54,0.14,4,automatic,nc,nc
