time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-07-09T09:26:36.300Z,44.0596,147.2358,99.423,4.4,mb,64,177,3.346,0.43,us,us6000i16g,2022-09-24T21:26:08.040Z,"50 km NE of Shikotan, Russia",earthquake,10.36,6.888,0.061,77,reviewed,us,us
2022-07-09T03:28:55.980Z,43.3532,145.4866,88.243,4.3,mb,65,125,2.177,1.05,us,us6000i154,2022-09-24T21:26:09.040Z,"Hokkaido, Japan region",earthquake,8.38,6.382,0.083,43,reviewed,us,us
2022-07-04T22:21:28.888Z,56.2734,162.1506,10,4.6,mb,103,67,3.839,0.62,us,us6000hzvj,2022-09-13T06:22:17.040Z,"20 km WNW of Ust’-Kamchatsk Staryy, Russia",earthquake,4.2,1.819,0.042,167,reviewed,us,us
2022-07-04T21:51:18.206Z,56.2674,162.0263,10,4.1,mb,66,96,3.797,0.71,us,us6000i0wm,2022-09-13T06:24:51.040Z,"28 km W of Ust’-Kamchatsk Staryy, Russia",earthquake,5.61,1.877,0.074,50,reviewed,us,us
2022-07-03T01:03:59.604Z,46.3974,149.525,180.97,4.4,mb,76,86,4.689,0.62,us,us6000hzgv,2022-09-13T06:21:19.040Z,"",earthquake,9.7,5.6,0.061,76,reviewed,us,us
2022-07-02T17:10:22.575Z,44.6678,147.093,149.39,4.1,mb,94,125,3.272,0.67,us,us6000hzex,2022-09-13T06:21:06.040Z,"87 km SW of Kuril’sk, Russia",earthquake,9.22,4.002,0.06,79,reviewed,us,us
2022-07-02T10:45:39.889Z,54.4556,161.5268,52.03,4,mb,39,133,2.231,0.4,us,us6000hzdl,2022-09-13T06:20:56.040Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,9.8,11.5,0.1,27,reviewed,us,us
2022-07-01T17:16:08.453Z,49.6639,155.4332,84.32,4,mb,32,177,3.729,0.69,us,us6000i0ar,2022-09-03T21:03:30.040Z,"122 km SSW of Severo-Kuril’sk, Russia",earthquake,6.2,9.8,0.139,16,reviewed,us,us
2022-06-29T15:36:43.143Z,45.3346,150.0934,78.95,4.4,mb,20,137,5.348,0.54,us,us7000hl3k,2022-09-03T21:03:48.040Z,"174 km E of Kuril’sk, Russia",earthquake,11.9,6.6,0.189,8,reviewed,us,us
2022-06-28T02:23:23.584Z,44.7108,147.399,119,4.4,mb,69,134,3.494,0.75,us,us7000hkr9,2022-09-03T21:03:44.040Z,"68 km SSW of Kuril’sk, Russia",earthquake,9.1,6.1,0.047,129,reviewed,us,us
2022-06-27T11:40:18.906Z,48.3361,154.0956,63.26,4.3,mb,64,131,5.297,0.38,us,us6000hz3s,2022-09-03T21:03:25.040Z,"298 km SSW of Severo-Kuril’sk, Russia",earthquake,10.1,8.1,0.076,49,reviewed,us,us
2022-06-27T04:57:54.298Z,43.3673,145.3738,92.16,4,mb,37,186,2.12,0.63,us,us7000hkhy,2022-09-03T21:03:42.040Z,"",earthquake,10.9,10.7,0.098,28,reviewed,us,us
2022-06-26T05:50:58.979Z,43.8705,148.1689,35,4.5,mb,67,164,4.031,0.57,us,us7000hkbf,2022-09-03T21:03:40.040Z,"116 km E of Shikotan, Russia",earthquake,9.5,2,0.078,48,reviewed,us,us
2022-06-24T19:58:17.138Z,43.4902,145.57,158.11,4,mb,37,171,2.245,0.95,us,us6000hylh,2022-08-28T03:21:13.040Z,"18 km N of Nemuro, Japan",earthquake,11.3,8.6,0.104,25,reviewed,us,us
2022-06-24T06:03:28.213Z,47.7582,147.9522,374.92,4.3,mb,122,149,3.618,0.79,us,us7000hjue,2022-08-28T03:20:54.040Z,"281 km N of Kuril’sk, Russia",earthquake,10.8,7.7,0.052,104,reviewed,us,us
2022-06-23T01:45:16.505Z,50.6151,157.1732,30.5,5.1,mww,123,94,2.518,0.51,us,us7000hjgb,2022-08-28T03:20:21.040Z,"74 km E of Severo-Kuril’sk, Russia",earthquake,10.3,3.9,0.093,11,reviewed,us,us
2022-06-22T09:31:21.332Z,46.9297,152.7413,68.42,4.3,mb,37,136,6.833,0.6,us,us7000hj9m,2022-08-28T03:20:09.040Z,"Kuril Islands",earthquake,11.3,8.2,0.119,20,reviewed,us,us
2022-06-21T03:19:32.719Z,45.9542,154.3332,10,4.5,mb,72,102,7.487,0.64,us,us7000hiwd,2022-08-28T03:19:30.040Z,"east of the Kuril Islands",earthquake,9.4,1.8,0.082,44,reviewed,us,us
2022-06-20T04:51:55.811Z,43.5898,147.1749,68.78,4.1,mb,46,183,3.349,0.47,us,us7000hin7,2022-08-28T03:19:08.040Z,"43 km ESE of Shikotan, Russia",earthquake,14.6,10.9,0.093,32,reviewed,us,us
2022-06-19T20:26:32.094Z,44.4481,147.9502,109.36,5,mb,92,134,3.861,0.78,us,us7000hikw,2022-08-28T03:18:54.040Z,"86 km S of Kuril’sk, Russia",earthquake,8.7,6.8,0.035,259,reviewed,us,us
2022-06-18T19:39:24.119Z,53.4727,160.4036,52.42,4.6,mb,115,103,1.146,0.64,us,us7000hiff,2022-08-28T03:18:30.040Z,"126 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,7.7,6.3,0.059,84,reviewed,us,us
2022-06-17T22:22:59.317Z,52.9498,159.8038,65.25,4.7,mb,107,122,0.701,0.58,us,us7000hi8v,2022-08-21T00:18:25.040Z,"79 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,8.6,5.8,0.041,180,reviewed,us,us
2022-06-16T06:01:52.959Z,46.9163,152.7468,54.98,4.1,mb,32,138,6.969,0.45,us,us7000hj0y,2022-08-21T00:17:48.040Z,"Kuril Islands",earthquake,12.5,8.5,0.114,22,reviewed,us,us
2022-06-16T00:26:06.627Z,47.4244,155.9164,10,4.6,mb,41,192,5.804,0.7,us,us7000hj0q,2022-08-21T00:17:43.040Z,"east of the Kuril Islands",earthquake,11.6,1.9,0.132,17,reviewed,us,us
2022-06-12T21:59:50.635Z,54.5487,162.0747,35,4.2,mb,27,106,2.542,0.55,us,us7000hhwb,2022-08-21T00:16:36.040Z,"188 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,6.5,2,0.14,14,reviewed,us,us
2022-06-12T20:09:07.280Z,56.2907,162.0551,13.347,4,mb,73,83,3.825,0.94,us,us7000hgzx,2022-08-21T00:16:34.040Z,"27 km WNW of Ust’-Kamchatsk Staryy, Russia",earthquake,10.4,4.346,0.069,62,reviewed,us,us
2022-06-11T03:01:06.257Z,54.9936,160.3904,130.88,4.2,mb,52,90,2.225,0.92,us,us7000hgn8,2022-08-21T00:15:49.040Z,"83 km SE of Atlasovo, Russia",earthquake,8.9,6.1,0.092,35,reviewed,us,us
2022-06-09T10:30:35.190Z,54.7727,164.7231,10,4.1,mb,42,96,3.997,0.79,us,us7000hg5g,2022-08-13T21:51:44.040Z,"215 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,11.2,1.9,0.103,26,reviewed,us,us
2022-06-05T12:22:47.311Z,52.6857,152.6451,498.64,4.1,mb,123,105,3.09,0.49,us,us7000hf55,2022-08-13T21:51:33.040Z,"295 km WNW of Ozernovskiy, Russia",earthquake,11.2,8.7,0.042,154,reviewed,us,us
2022-06-03T02:48:07.507Z,45.3613,150.0615,71.83,4.3,mb,55,84,5.318,0.72,us,us7000heje,2022-08-06T22:13:21.040Z,"171 km E of Kuril’sk, Russia",earthquake,10.1,6.5,0.091,35,reviewed,us,us
2022-06-03T00:57:03.520Z,56.0939,164.2632,10,4.2,mb,84,64,4.487,0.64,us,us7000hfwt,2022-08-06T22:13:30.040Z,"111 km E of Ust’-Kamchatsk Staryy, Russia",earthquake,8.2,1.8,0.071,55,reviewed,us,us
2022-06-01T11:13:22.051Z,48.7003,155.3374,35,4.1,mb,23,168,4.659,0.69,us,us7000hfby,2022-08-06T22:13:28.040Z,"226 km SSW of Severo-Kuril’sk, Russia",earthquake,11.4,2,0.158,11,reviewed,us,us
2022-05-31T06:37:59.644Z,47.6562,146.7585,404.29,4.2,mb,105,103,2.808,0.65,us,us7000hdqn,2022-08-06T22:13:09.040Z,"283 km NNW of Kuril’sk, Russia",earthquake,9.8,6.1,0.031,285,reviewed,us,us
2022-05-29T15:42:02.166Z,46.2185,153.333,10,4.1,mb,18,102,7.454,0.95,us,us7000hee3,2022-08-06T22:13:19.040Z,"Kuril Islands",earthquake,5.6,1.9,0.185,11,reviewed,us,us
2022-05-28T04:39:47.940Z,56.0015,162.8031,39.18,4.1,mb,20,68,3.842,0.75,us,us7000hecf,2022-08-06T22:13:17.040Z,"32 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,10.6,9.1,0.234,6,reviewed,us,us
2022-05-26T23:02:45.843Z,47.0905,146.8864,372.51,4.1,mb,38,144,2.825,0.63,us,us7000hcvh,2022-08-02T19:50:56.040Z,"220 km NNW of Kuril’sk, Russia",earthquake,11.9,9.2,0.109,23,reviewed,us,us
2022-05-24T23:57:20.796Z,50.0669,154.9683,120.12,4.5,mb,122,113,3.489,0.61,us,us7000hcbk,2022-08-02T19:50:49.040Z,"106 km SW of Severo-Kuril’sk, Russia",earthquake,10.3,6.3,0.043,155,reviewed,us,us
2022-05-23T21:05:05.064Z,43.5925,145.9675,113.24,4.2,mb,52,123,2.497,0.72,us,us7000hc1b,2022-08-02T19:50:46.040Z,"43 km NE of Nemuro, Japan",earthquake,10,7.4,0.102,27,reviewed,us,us
2022-05-23T20:47:57.863Z,54.1228,159.415,111.86,4.1,mb,97,133,1.192,0.63,us,us7000hc14,2022-08-02T19:50:45.040Z,"82 km SE of Mil’kovo, Russia",earthquake,4.6,6.7,0.059,78,reviewed,us,us
2022-05-20T04:00:15.608Z,47.7243,155.1784,10,4.8,mb,58,92,5.625,1.01,us,us6000hmil,2022-07-24T02:40:30.040Z,"east of the Kuril Islands",earthquake,9.1,1.8,0.071,64,reviewed,us,us
2022-05-19T19:24:12.830Z,47.4987,155.9389,10,4,mb,23,174,5.728,0.63,us,us7000hcfv,2022-07-24T02:40:26.040Z,"east of the Kuril Islands",earthquake,11.9,2,0.183,8,reviewed,us,us
2022-05-19T04:53:37.407Z,46.0419,152.7578,10,4.1,mb,32,84,7.448,0.6,us,us7000hcfb,2022-07-24T02:40:10.040Z,"Kuril Islands",earthquake,10.5,1.8,0.157,11,reviewed,us,us
2022-05-17T03:40:06.994Z,51.56,151.0141,532.31,4.1,mb,50,126,4.383,0.54,us,us6000hlpf,2022-07-24T02:39:20.040Z,"Sea of Okhotsk",earthquake,6.8,9.2,0.114,21,reviewed,us,us
2022-05-16T05:32:20.778Z,50.3821,156.7739,79.66,4.5,mb,38,109,2.79,0.46,us,us6000hmna,2022-07-24T02:39:01.040Z,"56 km SE of Severo-Kuril’sk, Russia",earthquake,13.7,7.9,0.113,23,reviewed,us,us
2022-05-16T05:25:54.314Z,50.6505,156.1912,93.79,5.4,mww,180,24,2.632,0.41,us,us6000hlee,2022-07-24T02:39:00.040Z,"5 km ESE of Severo-Kuril’sk, Russia",earthquake,7.9,4.2,0.049,40,reviewed,us,us
2022-05-15T14:49:24.526Z,54.9019,161.8524,35,4.1,mb,48,94,2.668,0.55,us,us6000hmm9,2022-07-24T02:38:52.040Z,"152 km SSW of Ust’-Kamchatsk Staryy, Russia",earthquake,5.5,1.9,0.106,26,reviewed,us,us
2022-05-14T22:28:34.250Z,43.8297,147.7402,35,5.2,mb,169,77,3.726,0.56,us,us6000hl71,2022-07-24T02:38:40.040Z,"82 km E of Shikotan, Russia",earthquake,8.7,1.9,0.049,138,reviewed,us,us
2022-05-14T17:06:00.100Z,46.1854,152.7731,35,4.3,mb,73,94,7.488,0.78,us,us6000hl5p,2022-07-24T02:38:35.040Z,"Kuril Islands",earthquake,9.7,1.9,0.073,56,reviewed,us,us
2022-05-10T21:19:04.279Z,48.8398,152.9718,155.25,4.6,mb,121,106,5.212,0.65,us,us7000h8fh,2022-07-22T18:31:12.040Z,"Kuril Islands",earthquake,10,1.8,0.033,270,reviewed,us,us
2022-05-08T13:09:40.319Z,45.9876,152.8251,10,4.4,mb,29,136,7.483,0.67,us,us6000hkwq,2022-07-22T18:30:54.040Z,"east of the Kuril Islands",earthquake,8.9,1.6,0.169,11,reviewed,us,us
2022-05-07T18:13:27.464Z,54.1305,163.2361,10,5.1,mb,357,25,2.95,0.7,us,us7000h7tk,2022-07-22T18:31:05.040Z,"238 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,6.7,1.7,0.023,608,reviewed,us,us
2022-05-07T17:19:44.674Z,52.3632,160.9448,10,4.2,mb,23,154,1.545,1.22,us,us6000hkvk,2022-07-22T18:30:54.040Z,"174 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,4.8,2,0.167,13,reviewed,us,us
2022-05-04T13:50:58.477Z,46.7875,152.8046,35,4.2,mb,54,134,7.069,0.62,us,us7000h8ma,2022-07-09T21:39:58.040Z,"Kuril Islands",earthquake,9.7,2,0.092,33,reviewed,us,us
2022-05-03T16:18:14.692Z,49.1135,158.3863,10,4.4,mb,76,85,3.918,0.69,us,us7000h6tp,2022-07-09T21:39:55.040Z,"237 km SE of Severo-Kuril’sk, Russia",earthquake,8.8,1.8,0.079,48,reviewed,us,us
2022-05-02T23:22:00.269Z,52.665,159.4115,61.59,4.3,mb,20,173,0.585,0.57,us,us7000h8cc,2022-07-09T21:39:53.040Z,"68 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,8.1,6.5,0.201,7,reviewed,us,us
2022-05-01T17:28:56.402Z,47.7424,147.5889,391.87,4.7,mb,103,89,3.374,1.04,us,us7000h685,2022-07-09T21:39:47.040Z,"280 km N of Kuril’sk, Russia",earthquake,9.1,5.5,0.022,640,reviewed,us,us
2022-04-29T19:47:03.760Z,55.7843,160.1035,192.2,4.2,mb,115,87,2.894,0.73,us,us7000h5wm,2022-07-05T03:42:11.040Z,"32 km SSE of Kozyrëvsk, Russia",earthquake,8.9,6.1,0.057,92,reviewed,us,us
2022-04-29T17:37:20.520Z,54.8939,163.1206,10,4.1,mb,68,139,3.665,0.54,us,us7000h7il,2022-07-05T03:42:07.040Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,10,1.8,0.077,51,reviewed,us,us
2022-04-28T19:42:09.997Z,43.9275,147.8791,67.71,4.4,mb,70,135,3.817,0.58,us,us7000h5q0,2022-07-05T03:41:47.040Z,"94 km E of Shikotan, Russia",earthquake,11.8,8,0.062,75,reviewed,us,us
2022-04-28T16:33:55.824Z,46.117,152.7774,10,4.5,mb,104,102,6.961,0.67,us,us7000h5ne,2022-07-05T03:41:46.040Z,"Kuril Islands",earthquake,10.1,1.9,0.058,94,reviewed,us,us
2022-04-27T22:10:53.177Z,46.096,152.7709,10,4.5,mb,40,138,7.467,0.72,us,us7000h71t,2022-07-05T03:41:28.040Z,"Kuril Islands",earthquake,12.6,1.9,0.115,22,reviewed,us,us
2022-04-26T05:08:09.393Z,45.9938,152.7609,10,4.8,mb,109,127,6.973,0.61,us,us6000hge2,2022-07-05T03:40:51.040Z,"east of the Kuril Islands",earthquake,6.3,1.9,0.034,276,reviewed,us,us
2022-04-26T01:18:45.875Z,46.2538,152.6896,10,4,mb,33,136,7.446,0.72,us,us7000h6nd,2022-07-05T03:40:47.040Z,"",earthquake,9.9,1.9,0.164,10,reviewed,us,us
2022-04-26T01:11:24.296Z,46.3541,152.1265,35,4.2,mb,24,136,7.662,0.88,us,us7000h6nn,2022-07-05T03:40:47.040Z,"Kuril Islands",earthquake,6.2,2,0.158,11,reviewed,us,us
2022-04-25T15:35:02.603Z,45.8466,150.2384,128.35,4.3,mb,75,135,5.29,0.51,us,us6000hg8v,2022-07-05T03:40:39.040Z,"196 km ENE of Kuril’sk, Russia",earthquake,11.3,7.2,0.072,54,reviewed,us,us
2022-04-25T13:47:25.509Z,45.9119,152.9044,10,4.1,mb,22,135,7.524,0.66,us,us7000h6mt,2022-07-05T03:40:37.040Z,"east of the Kuril Islands",earthquake,11.2,1.9,0.185,9,reviewed,us,us
2022-04-25T13:19:36.955Z,48.3174,154.5141,35,4.2,mb,48,167,5.205,0.67,us,us7000h6n3,2022-07-05T03:40:36.040Z,"287 km SSW of Severo-Kuril’sk, Russia",earthquake,8.4,2,0.099,30,reviewed,us,us
2022-04-25T07:44:44.290Z,46.2588,152.4029,10,4.1,mb,27,136,7.254,0.51,us,us7000h6ml,2022-07-05T03:40:33.040Z,"Kuril Islands",earthquake,8.2,1.9,0.158,13,reviewed,us,us
2022-04-25T07:23:17.974Z,46.0704,152.7081,10,4.2,mb,36,138,7.419,0.39,us,us7000h6mn,2022-07-05T03:40:33.040Z,"Kuril Islands",earthquake,7.8,1.8,0.152,12,reviewed,us,us
2022-04-25T06:10:24.873Z,46.0779,152.7289,10,4.3,mb,40,100,7.435,0.92,us,us7000h6mg,2022-07-05T03:40:31.040Z,"Kuril Islands",earthquake,10.4,1.8,0.133,16,reviewed,us,us
2022-04-25T05:35:50.330Z,46.0565,152.7757,10,5.2,mww,225,58,6.971,0.48,us,us6000hg6f,2022-07-05T03:40:30.040Z,"Kuril Islands",earthquake,8.1,1.7,0.098,10,reviewed,us,us
2022-04-25T00:33:26.095Z,46.8084,152.0181,61.79,4.3,mb,27,116,20.133,0.36,us,us7000h6ma,2022-07-05T03:40:25.040Z,"Kuril Islands",earthquake,11.1,5.7,0.129,17,reviewed,us,us
2022-04-24T15:39:57.176Z,45.9804,145.957,10,4.7,mb,98,65,2.416,0.53,us,us6000hg2e,2022-07-05T03:40:12.040Z,"171 km WNW of Kuril’sk, Russia",earthquake,6.7,1.8,0.059,91,reviewed,us,us
2022-04-24T08:42:35.132Z,46.1106,152.6705,10,4.4,mb,42,135,7.402,0.44,us,us7000h6lg,2022-07-05T03:40:05.040Z,"",earthquake,5.4,1.9,0.101,28,reviewed,us,us
2022-04-24T07:10:38.845Z,46.1787,152.5843,10,4.5,mb,86,136,6.817,0.41,us,us6000hg0j,2022-07-05T03:40:02.040Z,"Kuril Islands",earthquake,9.5,1.9,0.061,80,reviewed,us,us
2022-04-24T06:12:25.580Z,46.306,152.4693,10,4.2,mb,29,185,7.31,0.41,us,us7000h6l7,2022-07-05T03:39:59.040Z,"Kuril Islands",earthquake,10.3,1.9,0.118,20,reviewed,us,us
2022-04-24T05:57:09.532Z,46.3977,152.6001,10,4,mb,21,195,7.42,0.51,us,us7000h6m9,2022-07-05T03:39:59.040Z,"Kuril Islands",earthquake,12.2,2,0.15,13,reviewed,us,us
2022-04-24T04:30:32.978Z,43.7366,148.7777,10,4.8,mb,52,157,4.474,0.82,us,us6000hfzm,2022-07-05T03:39:57.040Z,"165 km E of Shikotan, Russia",earthquake,7.5,1.8,0.067,72,reviewed,us,us
2022-04-24T04:01:45.641Z,46.1556,152.5987,10,4.5,mb,35,145,7.363,0.83,us,us6000hfzk,2022-07-05T03:39:55.040Z,"Kuril Islands",earthquake,4.2,1.9,0.135,18,reviewed,us,us
2022-04-24T04:00:00.643Z,46.3019,152.5124,10,4.4,mb,18,210,7.338,0.96,us,us7000h6l4,2022-07-05T03:39:55.040Z,"Kuril Islands",earthquake,12.8,2,0.239,5,reviewed,us,us
2022-04-24T02:26:35.075Z,46.3568,152.5884,10,4.3,mb,20,179,7.402,0.89,us,us7000h6kz,2022-07-05T03:39:54.040Z,"Kuril Islands",earthquake,12.4,2,0.217,7,reviewed,us,us
2022-04-24T01:35:03.445Z,46.0624,152.8465,35,5.6,mww,125,43,7.018,1,us,us6000hfyj,2022-07-05T03:39:53.040Z,"Kuril Islands",earthquake,4,1.8,0.055,32,reviewed,us,us
2022-04-21T17:34:07.880Z,46.0812,152.879,10,4.7,mb,,100,7.037,0.71,us,us6000hfd3,2022-06-26T01:20:36.040Z,"Kuril Islands",earthquake,8.5,1.8,0.044,156,reviewed,us,us
2022-04-21T15:30:20.329Z,46.0637,152.8734,10,4.3,mb,,138,7.036,0.8,us,us7000h6i6,2022-06-26T01:20:35.040Z,"Kuril Islands",earthquake,9.4,1.9,0.086,40,reviewed,us,us
2022-04-21T13:59:21.755Z,46.0362,152.8168,10,4.4,mb,,136,7.003,0.76,us,us7000h6i2,2022-06-26T01:20:34.040Z,"Kuril Islands",earthquake,7.6,1.7,0.101,28,reviewed,us,us
2022-04-21T13:01:11.935Z,46.2205,152.8263,49.72,4.5,mb,,139,6.976,0.48,us,us7000h6i7,2022-06-26T01:20:33.040Z,"Kuril Islands",earthquake,11.3,8.3,0.104,27,reviewed,us,us
2022-04-21T12:38:55.793Z,46.085,152.871,20.71,5,mww,,70,7.031,0.87,us,us6000hf98,2022-06-26T01:20:33.040Z,"Kuril Islands",earthquake,8.6,4,0.086,13,reviewed,us,us
2022-04-21T02:49:53.260Z,55.4934,162.3374,44.74,4,mb,,111,3.286,0.5,us,us7000h6hk,2022-06-26T01:20:20.040Z,"82 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,11.5,7,0.1,27,reviewed,us,us
2022-04-18T21:39:04.985Z,49.3495,153.931,130.16,4.8,mb,,85,4.446,0.59,us,us7000h360,2022-06-26T01:19:19.040Z,"215 km SW of Severo-Kuril’sk, Russia",earthquake,9.6,5.7,0.035,252,reviewed,us,us
2022-04-18T10:33:32.495Z,45.2805,147.0389,10,4.2,mb,,99,3.376,0.5,us,us6000hfnf,2022-06-26T01:19:11.040Z,"66 km W of Kuril’sk, Russia",earthquake,8.2,1.9,0.118,20,reviewed,us,us
2022-04-16T00:33:35.335Z,48.1665,154.2129,65.89,4.6,mb,,172,5.421,0.62,us,us7000h2lt,2022-06-26T01:18:17.040Z,"Kuril Islands",earthquake,12.7,8.7,0.06,82,reviewed,us,us
2022-04-13T20:49:28.156Z,47.473,153.4702,67.58,4.7,mb,,104,6.257,0.75,us,us7000h1z3,2022-06-20T22:08:08.040Z,"Kuril Islands",earthquake,10.9,6,0.04,190,reviewed,us,us
2022-04-09T19:11:46.128Z,44.5211,147.4279,113.38,4.2,mb,,168,3.493,0.68,us,us7000h1vv,2022-06-20T22:08:06.040Z,"86 km SSW of Kuril’sk, Russia",earthquake,11,8.2,0.108,24,reviewed,us,us
2022-04-09T18:26:32.551Z,54.572,161.499,55.78,4.2,mb,,105,2.294,0.7,us,us7000h0xs,2022-06-20T22:07:36.040Z,"165 km SE of Atlasovo, Russia",earthquake,10.2,6.5,0.053,111,reviewed,us,us
2022-04-08T18:06:14.740Z,49.2678,156.1608,40.8,4.2,mb,,110,3.965,0.74,us,us7000h0sc,2022-06-11T20:21:17.040Z,"156 km S of Severo-Kuril’sk, Russia",earthquake,9.9,7.3,0.081,45,reviewed,us,us
2022-04-05T01:02:26.131Z,56.197,161.9365,10,4,mb,,101,3.71,0.69,us,us7000h0q8,2022-06-11T20:21:15.040Z,"33 km W of Ust’-Kamchatsk Staryy, Russia",earthquake,9,1.9,0.122,18,reviewed,us,us
2022-04-04T18:33:31.252Z,49.7445,152.8644,222.17,4,mb,,72,4.526,0.62,us,us7000gznb,2022-06-11T20:21:03.040Z,"254 km WSW of Severo-Kuril’sk, Russia",earthquake,10.5,6.6,0.076,46,reviewed,us,us
2022-04-04T14:13:34.728Z,47.6461,154.1382,27.57,5.4,mww,,75,5.923,0.66,us,us7000gzl0,2022-06-11T20:21:03.040Z,"Kuril Islands",earthquake,8.8,4.2,0.065,23,reviewed,us,us
2022-04-03T17:31:33.504Z,49.9807,155.774,87.68,4.4,mb,,134,3.354,0.82,us,us7000gzem,2022-06-11T20:21:00.040Z,"81 km SSW of Severo-Kuril’sk, Russia",earthquake,10.1,7.8,0.063,73,reviewed,us,us
2022-04-03T16:30:03.395Z,49.4355,144.3998,10,4.1,mb,,118,2.71,0.33,us,us7000gze4,2022-06-11T20:21:00.040Z,"97 km ENE of Poronaysk, Russia",earthquake,4,1.9,0.174,11,reviewed,us,us
2022-04-03T14:46:41.774Z,53.1632,156.4878,264.46,4.1,mb,,129,0.731,0.45,us,us7000h0g3,2022-06-11T20:21:12.040Z,"120 km W of Paratunka, Russia",earthquake,13.6,8.8,0.093,31,reviewed,us,us
2022-04-02T11:22:01.912Z,55.6178,164.8562,35.25,4.6,mb,,66,4.467,0.46,us,us7000gz7f,2022-06-11T20:20:58.040Z,"163 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,8.3,6.3,0.037,222,reviewed,us,us
2022-04-02T08:00:21.358Z,46.9123,152.8338,57.13,4.1,mb,,156,6.948,0.46,us,us7000h0dj,2022-06-11T20:21:10.040Z,"Kuril Islands",earthquake,6,12.4,0.14,14,reviewed,us,us
2022-04-01T21:49:18.107Z,49.3908,144.5331,10,4.6,mb,,122,2.707,0.55,us,us7000gz4a,2022-06-04T20:42:37.040Z,"106 km E of Poronaysk, Russia",earthquake,9,1.9,0.08,46,reviewed,us,us
2022-03-31T18:19:30.749Z,46.1482,150.9375,112.77,5,mww,,74,6.241,0.82,us,us7000gysf,2022-06-04T20:42:31.040Z,"259 km ENE of Kuril’sk, Russia",earthquake,4.7,4.1,0.073,18,reviewed,us,us
2022-03-29T10:02:24.149Z,52.9346,162.8742,10,4.1,mb,,119,2.555,0.45,us,us7000gz14,2022-06-04T20:42:18.040Z,"285 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,10.1,1.9,0.184,8,reviewed,us,us
2022-03-29T07:19:58.296Z,54.3241,161.1423,73.53,4,mb,,84,1.974,0.75,us,us7000gz0v,2022-06-04T20:42:17.040Z,"168 km ESE of Mil’kovo, Russia",earthquake,10.1,5.9,0.139,15,reviewed,us,us
2022-03-26T03:36:43.140Z,43.6563,146.1617,80.17,4.4,mb,,200,2.621,0.44,us,us7000gyq0,2022-06-04T20:42:04.040Z,"47 km SSE of Yuzhno-Kurilsk, Russia",earthquake,15.6,11.9,0.144,16,reviewed,us,us
2022-03-25T14:33:00.983Z,55.9973,164.9357,10,4.1,mb,,91,4.721,0.56,us,us7000gygp,2022-05-28T18:35:43.040Z,"155 km E of Ust’-Kamchatsk Staryy, Russia",earthquake,10,1.9,0.083,40,reviewed,us,us
2022-03-25T08:18:12.603Z,43.3684,146.0657,92.45,4.5,mb,,139,2.535,0.5,us,us7000gx6b,2022-05-28T18:35:35.040Z,"40 km E of Nemuro, Japan",earthquake,10.1,8.6,0.15,13,reviewed,us,us
2022-03-25T01:01:12.326Z,43.6396,145.4004,144.16,4.4,mb,,119,2.085,0.82,us,us7000gx41,2022-05-28T18:35:35.040Z,"21 km E of Shibetsu, Japan",earthquake,8.6,6.4,0.07,60,reviewed,us,us
2022-03-24T21:52:28.136Z,52.2004,143.6664,10,5,mb,,103,5.28,0.62,us,us7000gx0b,2022-05-28T18:35:34.040Z,"57 km NE of Nogliki, Russia",earthquake,7.3,1.8,0.029,384,reviewed,us,us
2022-03-23T11:27:43.504Z,43.9519,147.9544,46.62,4.4,mb,,182,3.869,0.52,us,us6000h6x0,2022-05-28T18:35:27.040Z,"100 km E of Shikotan, Russia",earthquake,9,7.8,0.127,18,reviewed,us,us
2022-03-22T15:08:33.843Z,54.2224,159.7526,125.33,4,mb,,117,1.369,0.55,us,us6000h6mx,2022-05-28T18:35:24.040Z,"90 km SE of Mil’kovo, Russia",earthquake,10.1,7.8,0.095,31,reviewed,us,us
2022-03-22T14:26:09.402Z,45.4337,149.8728,90.12,4.4,mb,,81,5.168,0.4,us,us6000h6mv,2022-05-28T18:35:24.040Z,"158 km E of Kuril’sk, Russia",earthquake,9.7,5.5,0.077,52,reviewed,us,us
2022-03-19T14:54:16.336Z,55.2596,161.8562,67.59,4.2,mb,,107,2.928,0.64,us,us6000h61d,2022-05-28T18:35:18.040Z,"114 km SSW of Ust’-Kamchatsk Staryy, Russia",earthquake,10.6,6.8,0.093,32,reviewed,us,us
